category,date,description,name,picture,price
Getränke,2022-03-22,Die malerische Provence ist der größte Produzent von hochwertigen Roséweinen in Frankreich.Auf kargen Böden entstehen bei hoher Lufttrockenheit die weltweit bekannten Roséweine mit ihrem unverwechselbar zarten Farbton.Weinstil: Roséwein stillTrinktemperatur: 8 – 10 °CGeschmack: trockenAnbaugebiet: ProvenceHerkunft: Frankreich,"
                        Côtes de Provence AOP 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202009110240,"
				€ 4,99
			"
Drogerie & Kosmetik,2022-03-22,Je 750-ml-Packung,"
                        OMBIA Flüssigseife Nachfüllpack 750 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202160126-1,"
				€ 0,75
			"
Drogerie & Kosmetik,2022-03-22,"Je 400-ml-Flasche48-h-FeuchtigkeitspflegeSorgt für geschmeidige und natürlich schöne HautVerschiedene Sorten:
	","
                        Nivea Body Express Feuchtigkeitslotion/Reichhaltige Milk 400 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202009200225,"
				€ 3,95
			"
Drogerie & Kosmetik,2022-03-22,"Je 300-ml-FlascheVersch. Sorten:
	","
                        KÜR Shampoo Klassik 300 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202160124,"
				€ 0,75
			"
Drogerie & Kosmetik,2022-03-22,Je Stück,"
                        P2 Nagelpflege
                    ",https://s7g10.scene7.com/is/image/aldi/202111250137,"
				€ 1,99
			"
Getränke,2022-03-22,"Aus 40 % Licher Pilsner und 60 % koffeinhaltiger LimonadeUltimatives GeschmackserlebnisAlkoholgehalt: 2,2 % Vol.Ab 16 Jahren0,5-l-Dose","
                        Licher x² Cola 0,5l
                    ",https://s7g10.scene7.com/is/image/aldi/202009030084-1,"
				€ 0,89
			"
Drogerie & Kosmetik,2022-03-22,"Je 300-ml-FlascheRezeptur ohne Mikroplastik²VeganOMBIA: Unsere Marken für milde Reinigung und reichhaltige Pflege für Gesicht und Körper. Abgestimmt auf die Bedürfnisse deiner HautVersch. Sorten:
	","
                        OMBIA Duschcreme 300 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202220479,"
				€ 0,65
			"
Drogerie & Kosmetik,2022-03-22,Je 150-ml-TubeMit 10 % UreaFür trockene HautZieht schnell einRezeptur ohne Mikroplastik²VeganOMBIA MED: Unsere Marken für milde Reinigung und reichhaltige Pflege für Gesicht und Körper. Abgestimmt auf die Bedürfnisse deiner Haut,"
                        OMBIA MED Fußbalsam 150 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202240004,"
				€ 1,85
			"
Getränke,2022-03-22,Am Gaumen prägen Aromen von Süßkirschen und Pflaumen sowie ein harmonisches Finale den Charakter.Weinstil: Rotwein stillTrinktemperatur: 16 – 18 °CGeschmack: trockenAnbaugebiet: NiederösterreichHerkunft: ÖsterreichRebsorte: Zweigelt,"
                        Zweigelt Österreich Qualitätswein 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202104130456,"
				€ 1,99
			"
Getränke,2022-03-22,Diese Württemberger Weißwein aus der Rebsorten Riesling überzeugt mit fruchtigem Geschmack.Ein echter Genuss im Glas! Nicht nur zum „Vierteles schlozen“.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: halbtrockenAnbaugebiet: WürttembergHerkunft: Deutschland,"
                        COLLECTION WÜRTTEMBERG Riesling Qualitätswein QbA 1l
                    ",https://s7g10.scene7.com/is/image/aldi/202009080484,"
				€ 2,89
			"
Getränke,2022-03-22,"Biermixgetränk von der Brauerei BitburgerZutaten: 50 % Bitburger Premium Pils und 50 % ZitronenlimonadeOhne künstliche ZusatzstoffeAlkoholgehalt: 2.5 % Vol.Ab 16 Jahren0,5-l-Dose","
                        Bitburger Radler 0,5l
                    ",https://s7g10.scene7.com/is/image/aldi/202009030082-1,"
				€ 0,79
			"
Getränke,2022-03-22,"Je 0,75-l-FlascheGeprägt von der Region – typisch mineralisch und feinfruchtig.Elegant eingebundene Säure und dezent blumiges Aroma.Weinstil: Weißwein stillTrinktemperatur: 9 – 11 °CGeschmack: feinherbAnbaugebiet: Mittelrhein","
                        Riesling Mittelrhein QbA 0,75l
                    ",https://s7g10.scene7.com/is/image/aldi/202104210011,"
				€ 2,99
			"
Drogerie & Kosmetik,2022-03-22,"Je 10 trinkfertige Ampullen à 8 ml = 80-ml-PackungNahrungsergänzungsmittel mit Vitamin B12Vitamin B12 trägt zu einem normalen Energiestoffwechsel, einer normalen Funktion des Nervensystems sowie zur Verringerung von Müdigkeit und Ermüdung beiVITALIS: unsere Marke für die effektive Hausapotheke, z. B. zur Prophylaxe oder zur ersten Behandlung von kleinen Blessuren. Ideal für unterwegs und auf ReisenVersch. Sorten:
	","
                        VITALIS® Vitamin B12 Vital Kur 80 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202112220011,"
				€ 4,75
			"
Drogerie & Kosmetik,2022-03-22,"Je 50-ml-PackungVersch. Sorten:
	","
                        OMBIA MEN Gesichtspflege Anti-Age 50 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202112160455,"
				€ 2,55
			"
Getränke,2022-03-22,"Je 0,7-l-FlascheWusstest du, dass Cognac aus Weißwein gebrannt wird? Die zweijährige Lagerung in Limousin-Eichenholzfässern verleiht ihm ein feines Aroma und weichen Geschmack.Alkoholgehalt: 40.0 % Vol.Herkunft: Frankreich","
                        Arc Royal Cognac V.S. 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202009030025-1,"
				€ 12,99
			"
Drogerie & Kosmetik,2022-03-22,Je 250-ml-FlascheRezeptur ohne Mikroplastik²VeganLACURA: Bestes für jeden Hauttyp. Wertvolle Inhaltsstoffe liefern intensive Feuchtigkeit und Schutz vor Umwelteinflüssen für einen strahlenden Teint,"
                        LACURA Gesichtsreinigung 250 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202220515,"
				€ 0,95
			"
Drogerie & Kosmetik,2022-03-22,Je 1-l-Flasche,"
                        OMBIA Schaumbad 1 l
                    ",https://s7g10.scene7.com/is/image/aldi/202111260081,"
				€ 1,45
			"
Drogerie & Kosmetik,2022-03-22,"Je SetDelta 4 Sensitive, 4-Klingen-Rasierer, 1 x Handstück, 3 x ErsatzklingenDelta 6 + Trimmer, 6-Klingen-Rasierer, 1 x Handstück, 1 x Ersatzklinge, mit Gleitstreifen","
                        OMBIA MEN Herren Rasiersystem
                    ",https://s7g10.scene7.com/is/image/aldi/202111080918,"
				€ 3,89
			"
Drogerie & Kosmetik,2022-03-22,"Je 78-g-RöhrchenNahrungsergänzungsmittel mit Magnesium und VitaminenMit SüßungsmittelnVITALIS: unsere Marke für die effektive Hausapotheke, z. B. zur Prophylaxe oder zur ersten Behandlung von kleinen Blessuren. Ideal für unterwegs und auf Reisen","
                        VITALIS® Magnesium-Brausetabletten 78 g
                    ",https://s7g10.scene7.com/is/image/aldi/202112220053,"
				€ 0,35
			"
Drogerie & Kosmetik,2022-03-22,Je 10er-PackungMedizinproduktMit Nasenbügel und Ohrenschlaufen3-lagigOP-Masken gemäß EN 14683:2019+AC:2019 Typ IIRCE-zertifiziertVliesstoff,"
                        VITALIS® Medizinische Einweg-Gesichtsmaske, 10er-Packung
                    ",https://s7g10.scene7.com/is/image/aldi/202201140579,"
				€ 1,99
			"
Drogerie & Kosmetik,2022-03-22,"Je 47-g-PackungNahrungsergänzungsmittelPlus Zink, Selen und Vitamin D3VITALIS: unsere Marke für die effektive Hausapotheke, z. B. zur Prophylaxe oder zur ersten Behandlung von kleinen Blessuren. Ideal für unterwegs und auf Reisen","
                        VITALIS® Vitamin-C-Depot-Kapseln 47 g
                    ",https://s7g10.scene7.com/is/image/aldi/202112220055,"
				€ 2,99
			"
Nahrungsmittel,2022-03-22,Je 350-g-Packung,"
                        MEIN VEGGIE TAG Bio-Tofu 350 g
                    ",https://s7g10.scene7.com/is/image/aldi/202112150058,"
				€ 1,79
			"
Drogerie & Kosmetik,2022-03-22,"Je RöhrchenJe 20 StückMit SüßungsmittelnVerzehrempfehlung: 1 x täglich eine Brausetablette in einem Glas (200 ml) auflösen und trinkenNahrungsergänzungsmittel sind kein Ersatz für eine ausgewogene und abwechslungsreiche Ernährung und eine gesunde LebensweiseVITALIS: unsere Marke für die effektive Hausapotheke, z. B. zur Prophylaxe oder zur ersten Behandlung von kleinen Blessuren. Ideal für unterwegs und auf Reisen","
                        VITALIS® Vitamin C 120 mg Brausetabletten
                    ",https://s7g10.scene7.com/is/image/aldi/202110010190,"
				€ 0,35
			"
Nahrungsmittel,2022-03-22,"Je 710-g-PackungNutri Score A, Infos zum Nutri-Score findest du ","
                        SWEET VALLEY Apfelmus 710 g
                    ",https://s7g10.scene7.com/is/image/aldi/202105210125,"
				€ 0,59
			"
"Brot, Aufstrich & Cerealien",2022-03-22,Je StückAus dem Backofen,"
                        Pizza-Snack vegan
                    ",https://s7g10.scene7.com/is/image/aldi/202112220035,"
				€ 0,79
			"
Drogerie & Kosmetik,2022-03-22,Je 200-ml-TubeRezeptur ohne Mikroplastik²VeganWaschgel reinigt die Haut sanft und verleiht ein frisches und sauberes HautgefühlWaschpeeling entfernt abgestorbene Hautschüppchen und überschüssiges HautfettLACURA: Bestes für jeden Hauttyp. Wertvolle Inhaltsstoffe liefern intensive Feuchtigkeit und Schutz vor Umwelteinflüssen für einen strahlenden Teint,"
                        LACURA Gesichtsreinigung 200 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202220509,"
				€ 1,25
			"
Nahrungsmittel,2022-03-22,"Je 500-g-PackungDas Original aus ItalienFür Pesto, Tomaten- oder FleischsoßenHergestellt in ItalienKochzeit: 8 bis 10 Minuten","
                        CUCINA NOBILE Penne 500 g
                    ",https://s7g10.scene7.com/is/image/aldi/202109210067,"
				€ 0,79
			"
Nahrungsmittel,2022-03-22,"Je 500-g-PackungVerschiedene Sorten:
	In Bio-QualitätFür viele leckere Pastagerichte","
                        GUT BIO Bio-Fusilli & Bio-Penne 500 g 
                    ",https://s7g10.scene7.com/is/image/aldi/202110110001,"
				€ 1,19
			"
Nahrungsmittel,2022-03-22,Verschiedene Sorten:Aus reinem HartweizengrießMit zwei frischen Hühnereiern aus Bodenhaltung pro Kilogramm Hartweizengrieß500-g-Packung,"
                        LANDFREUDE Frischei-Nudeln 500 g 
                    ",https://s7g10.scene7.com/is/image/aldi/202008210601,"
				€ 0,99
			"
Drogerie & Kosmetik,2022-03-22,"Dein Corona-Selbsttest für zu Hause.Im Kassenbereich erhältlich.Nasenabstrich-Test für den vorderen Nasenbereich.Zum Nachweis von SARS-CoV-2.Testergebnis in wenigen Minuten.Sehr hohe Sensitivität (Erkennungsrate).Sehr große Spezifität (Prozentsatz, zu dem nicht infizierte Personen als gesund erkannt werden).","
                        Hotgen Corona SARS-CoV-2 Antigen Test 1er-Pack
                    ",https://s7g10.scene7.com/is/image/aldi/202201170044,"
				€ 1,75
			"
Nahrungsmittel,2022-03-22,Je 500-g-PackungAus 100% Hartweizengrieß,"
                        CUCINA NOBILE Spaghetti 500 g 
                    ",https://s7g10.scene7.com/is/image/aldi/202106280246,"
				€ 0,79
			"
Drogerie & Kosmetik,2022-03-22,"Je 100-ml-FlascheRezeptur ohne Mikroplastik²VeganLACURA: Bestes für jeden Hauttyp. Wertvolle Inhaltsstoffe liefern intensive Feuchtigkeit und Schutz vor Umwelteinflüssen für einen strahlenden TeintVersch. Sorten:
	","
                        LACURA Gesichtsreinigung 100 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202220511,"
				€ 0,95
			"
Drogerie & Kosmetik,2022-03-22,"Je 50-ml-PackungLACURA: Bestes für jeden Hauttyp. Wertvolle Inhaltsstoffe liefern intensive Feuchtigkeit und Schutz vor Umwelteinflüssen für einen strahlenden TeintNachtcreme:
	Tagescreme:
	","
                        LACURA Anti-Aging-Gesichtscreme 50 ml
                    ",https://s7g10.scene7.com/is/image/aldi/202202240006,"
				€ 1,95
			"
Nahrungsmittel,2022-03-22,"Je 100-g-PackungVersch. Sorten:
	","
                        WONNEMEYER Gefüllte Oliven 100 g
                    ",https://s7g10.scene7.com/is/image/aldi/202203170049,"
				€ 0,99
			"
Drogerie & Kosmetik,2022-03-22,Je StückPartikelfiltrierende HalbmaskeAls persönliche Schutzausrüstung (PSA) gemäß PSA-Verordnung (EU) 2016/425 geeignetGeprüft nach EN149:2001+A1:2009Eingenähter Nasenbügel,"
                        Atemschutzmaske FFP2 NR
                    ",https://s7g10.scene7.com/is/image/aldi/202201140576,"
				€ 0,45
			"
Drogerie & Kosmetik,2022-03-22,"Je PackungEntfernt auch wasserfestes Make-upOhne AlkoholVersch. Sorten:
	","
                        LACURA Reinigungstücher, 25 Stück
                    ",https://s7g10.scene7.com/is/image/aldi/202112160452,"
				€ 0,95
			"
Getränke,2022-03-22,"Je 0,7-l-Flasche","
                        ZARANOFF Wodka 0,7 l
                    ",https://s7g10.scene7.com/is/image/aldi/202202150290,"
				€ 4,99
			"
Drogerie & Kosmetik,2022-03-22,"Je 3er-SetVersch. Designs und Größen:
	Kein Medizinprodukt, keine persönliche Schutzausrüstung100 % BaumwolleWiederverwendbar2 Lagen mit 3D-Optik","
                        Textile Mund-Nasen-Masken 3er-Set
                    ",https://s7g10.scene7.com/is/image/aldi/202012280073,"
				€ 3,99
			"
Drogerie & Kosmetik,2022-03-22,"Je 5er-SetVersch. Farben:
	Kein Medizinprodukt, keine persönliche SchutzausrüstungMit Stoffschlaufe oder Gummiband65 % Polyester, 35 % BaumwolleEinheitsgrößeDoppellagig, Möglichkeit der Platzierung eines Filters","
                        Textile Mund-Nasen-Masken 5er-Set
                    ",https://s7g10.scene7.com/is/image/aldi/202012280075,"
				€ 4,99
			"
Baby & Kind,2022-03-22,Je 100-g-PackungFruchtpüree,"
                        MAMIA BIO Bio-Quetschbeutel Apfel-Erdbeer-Banane 100 g
                    ",https://s7g10.scene7.com/is/image/aldi/202101040458,"
				€ 0,55
			"
Baby & Kind,2022-03-22,Je 2 x 56er-Packung,"
                        MAMIA Baby-Feuchttücher 99 % Wasser
                    ",https://s7g10.scene7.com/is/image/aldi/202104280006,"
				€ 2,39
			"
Baby & Kind,2022-03-22,Je 190-g-Glas,"
                        MAMIA BIO Bio-Porridge Erdbeere-Banane 190 g 
                    ",https://s7g10.scene7.com/is/image/aldi/202202220501,"
				€ 0,85
			"
Baby & Kind,2022-03-22,Je 190-g-GlasFür die Kleinsten und exklusiv bei ALDI SÜD:,"
                        MAMIA BIO Bio-Karotte pur 190 g
                    ",https://s7g10.scene7.com/is/image/aldi/202201240099,"
				€ 0,59
			"
Baby & Kind,2022-03-22,"Je 0,33-l-FlascheAb 1 Jahr","
                        MAMIA BIO Bio-Rote Früchte mit stillem Mineralwasser 0,33 l
                    ",https://s7g10.scene7.com/is/image/aldi/202101110555,"
				€ 0,65
			"
Baby & Kind,2022-03-22,Je 250-g-Packung,"
                        MAMIA BIO Bio-Getreidebrei Hafer 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202202220502,"
				€ 1,19
			"
Baby & Kind,2022-03-22,Je Packung Je 18 Stück ,"
                        Mamia Baby Pants Größe 6
                    ",https://s7g10.scene7.com/is/image/aldi/202108190025,"
				€ 4,65
			"
Baby & Kind,2022-03-22,Je 46er-Packung,"
                        MAMIA Windeln Gr. 3, 46er-Packung
                    ",https://s7g10.scene7.com/is/image/aldi/202201190307,"
				€ 5,25
			"
Baby & Kind,2022-03-22,Je 190-g-Glas,"
                        MAMIA BIO Bio-Pastinake pur 190 g
                    ",https://s7g10.scene7.com/is/image/aldi/202101040457,"
				€ 0,59
			"
Baby & Kind,2022-03-22,Je PackungJe 20 Stück,"
                        MAMIA Baby Pants Größe 5
                    ",https://s7g10.scene7.com/is/image/aldi/202108190026,"
				€ 4,65
			"
Baby & Kind,2022-03-22,Je 36er-Packung,"
                        MAMIA Windeln Gr. 5, 36er-Packung
                    ",https://s7g10.scene7.com/is/image/aldi/202201190309,"
				€ 5,25
			"
Baby & Kind,2022-03-22,Je 42er-Packung,"
                        MAMIA Windeln Gr. 2 (mini), 42er-Packung
                    ",https://s7g10.scene7.com/is/image/aldi/202201190311,"
				€ 4,25
			"
Baby & Kind,2022-03-22,Je 42er-Packung,"
                        MAMIA Windeln Gr. 4, 42er-Packung
                    ",https://s7g10.scene7.com/is/image/aldi/202201190310,"
				€ 5,25
			"
Baby & Kind,2022-03-22,Je 50-g-Packung,"
                        MAMIA BIO Bio-Maisstangen 50 g
                    ",https://s7g10.scene7.com/is/image/aldi/202203040045,"
				€ 0,69
			"
Baby & Kind,2022-03-22,Je 30-g-Packung,"
                        MAMIA BIO Bio-Knusper Snack 30 g
                    ",https://s7g10.scene7.com/is/image/aldi/202203040043,"
				€ 0,65
			"
Baby & Kind,2022-03-22,Je 250-g-Packung ,"
                        MAMIA BIO Bio-Getreidebrei 7-Korn 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202202220500,"
				€ 0,99
			"
Baby & Kind,2022-03-22,Je 250-g-Glas,"
                        MAMIA BIO Bio-Kartoffel-Eintopf 250 g
                    ",https://s7g10.scene7.com/is/image/aldi/202104200254,"
				€ 0,95
			"
Baby & Kind,2022-03-22,Je 220-g-Glas,"
                        MAMIA BIO Bio Schinkennudeln mit Tomaten und Karotten 220 g
                    ",https://s7g10.scene7.com/is/image/aldi/202111260070,"
				€ 0,85
			"
